session_id,label,seq,mac,rssi,channel,len,device_ts,host_ts,noise_floor,fft_gain,agc_gain,iq
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16054,1a:00:00:00:00:00,-45,11,234,1231012,2026-09-01 15:20:48.714958-04:00,-98,17,31,"{8,-5,7,-5,5,-3,4,-4,2,-4,0,-4,-1,-6,-3,-8,-4,-7,-4,-7,-5,-7,-5,-6,-7,-7,-6,-7,-7,-4,-10,-4,-12,-2,-11,-3,-12,-2,-14,0,-14,0,-14,0,-15,4,-16,6,-15,7,-16,9,-18,11,-19,14,-19,15,-21,18,-22,19,-21,23,-21,23,-23,27,-24,29,-22,31,-23,34,-23,35,-22,37,-22,35,-20,38,-18,40,-17,40,-14,41,-10,42,-8,44,-5,47,0,48,-1,51,3,54,5,54,8,54,9,57,8,58,10,60,13,59,14,60,0,0,0,0,0,0,57,-12,50,-10,48,-11,46,-11,41,-10,42,-9,40,-8,34,-7,31,-7,29,-6,25,-6,23,-3,19,-3,18,-1,15,-1,13,1,12,2,9,4,9,6,5,8,4,9,2,10,2,9,0,10,0,11,0,12,0,13,1,12,1,10,3,12,1,14,4,15,5,14,6,14,7,15,10,16,10,16,12,18,12,20,13,21,14,22,17,20,15,20,14,21,17,21,15,22,16,19,17,18,15,19,17,16,17,16,19,14,17,15,18,13,18,11,18,11,17,10}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16060,1a:00:00:00:00:00,-45,11,234,1297012,2026-09-01 15:20:48.716781-04:00,-98,16,31,"{9,-3,7,-2,7,-1,5,-2,4,-3,2,-5,-1,-6,-2,-6,-2,-7,-2,-7,-3,-9,-4,-7,-4,-6,-4,-6,-6,-5,-8,-6,-10,-4,-11,-4,-12,-1,-12,0,-12,0,-14,2,-15,3,-14,6,-14,9,-15,11,-17,12,-17,15,-16,16,-18,18,-17,22,-17,24,-17,27,-16,31,-17,34,-16,33,-16,37,-14,37,-13,38,-11,39,-10,40,-6,42,-5,44,-2,42,3,42,7,43,11,44,16,45,17,47,22,47,26,48,28,46,30,48,32,47,38,47,37,46,37,45,0,0,0,0,0,0,41,-37,38,-36,36,-35,31,-34,29,-34,27,-31,24,-28,24,-26,21,-26,18,-22,16,-21,15,-18,12,-15,13,-12,11,-11,10,-8,10,-6,10,-4,8,1,8,2,8,2,7,4,9,6,8,6,9,7,8,6,9,6,10,6,12,6,12,7,12,6,14,4,15,2,14,1,16,2,18,0,19,0,20,0,21,-3,23,-4,22,-3,23,-5,25,-5,25,-6,23,-6,25,-8,24,-8,23,-9,22,-10,22,-9,18,-11,19,-12,17,-12,17,-15,16,-13,16,-16,14,-14}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16067,1a:00:00:00:00:00,-45,11,234,1374696,2026-09-01 15:20:48.733381-04:00,-98,16,31,"{9,-1,8,-2,8,1,6,-2,5,-2,2,-5,-2,-4,0,-8,-2,-8,-1,-8,-3,-7,-4,-7,-5,-8,-4,-6,-5,-6,-8,-6,-7,-5,-10,-5,-9,-5,-12,-2,-14,-2,-13,0,-16,1,-14,2,-17,3,-18,4,-18,9,-21,11,-21,10,-22,13,-22,16,-24,20,-25,19,-25,23,-26,24,-26,28,-27,27,-26,31,-28,33,-26,34,-24,33,-20,36,-19,37,-17,40,-13,41,-13,44,-7,45,-5,49,-2,50,1,53,3,55,5,53,7,57,8,56,10,59,9,58,10,58,0,0,0,0,0,0,54,-11,51,-12,48,-14,44,-13,44,-13,39,-11,39,-11,35,-9,31,-9,28,-8,26,-7,23,-4,20,-3,18,-4,16,-1,13,1,12,2,11,6,8,7,6,6,4,9,3,8,2,7,2,9,2,9,1,11,2,10,3,11,3,11,3,11,6,13,6,13,9,13,9,13,10,13,12,14,13,13,14,14,16,14,16,15,18,18,20,15,19,14,20,16,20,16,20,13,19,14,20,14,20,12,20,11,20,11,20,9,19,8,20,8,20,7,20,6,20,5}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16074,1a:00:00:00:00:00,-45,11,234,1451423,2026-09-01 15:20:48.811986-04:00,-98,16,31,"{9,4,6,7,8,3,8,4,3,3,4,-4,4,3,4,-2,3,-1,6,-10,4,-5,2,-4,2,-6,1,-10,0,-8,2,-10,-1,-8,-3,-10,-2,-13,-4,-13,-5,-14,-8,-13,-7,-14,-11,-13,-13,-15,-15,-11,-16,-15,-18,-14,-20,-16,-21,-15,-21,-16,-26,-16,-26,-18,-31,-21,-33,-19,-31,-19,-35,-19,-35,-20,-35,-20,-36,-19,-37,-19,-38,-17,-39,-16,-41,-16,-41,-12,-42,-10,-46,-4,-47,-4,-49,-4,-50,-2,-53,-2,-56,-1,-55,0,-61,2,-58,1,-58,2,-57,1,0,0,0,0,0,0,0,55,-2,53,-2,49,-2,48,-4,45,-4,42,-3,37,-3,36,-4,34,-6,31,-3,28,-6,24,-7,23,-7,17,-8,15,-8,13,-8,9,-10,6,-8,4,-9,1,-8,1,-9,-2,-8,-3,-8,-5,-8,-7,-8,-6,-8,-4,-9,-8,-11,-6,-9,-5,-11,-4,-12,-5,-13,-5,-15,-3,-14,-4,-18,-3,-19,-2,-21,-3,-21,-3,-22,-4,-22,-5,-23,-3,-25,-4,-22,-5,-24,-5,-24,-5,-24,-5,-24,-4,-22,-5,-22,-3,-22,-4,-21,-1,-21,-3,-22,-1,-20,0,-20,-2,-19,-1}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16081,1a:00:00:00:00:00,-45,11,234,1528086,2026-09-01 15:20:48.885428-04:00,-98,16,31,"{7,-6,6,-6,1,-6,2,-3,0,-4,-4,-6,-3,-5,-5,-4,-6,-6,-7,-3,-8,-2,-5,-4,-10,-2,-9,0,-9,0,-10,2,-11,3,-9,4,-10,7,-11,7,-10,10,-10,10,-8,11,-9,15,-6,18,-6,19,-3,21,-3,24,-3,24,0,27,1,28,2,30,4,32,4,34,6,36,9,36,11,37,16,38,16,37,17,38,20,37,22,35,24,36,26,34,32,31,33,28,38,26,41,26,43,25,47,22,50,17,54,17,56,17,55,13,58,11,57,11,57,11,0,0,0,0,0,0,5,-55,5,-51,2,-50,0,-47,0,-44,-1,-43,0,-39,-1,-37,-2,-33,-1,-32,-1,-28,-1,-26,-2,-21,1,-18,0,-17,2,-15,5,-13,5,-9,5,-8,7,-6,7,-5,8,-3,9,-2,9,-1,10,-1,11,0,10,-1,11,-1,11,-2,9,-3,12,-2,12,-7,12,-6,10,-9,11,-10,12,-13,14,-13,14,-13,14,-18,15,-16,14,-17,14,-19,14,-20,12,-21,14,-22,10,-21,12,-20,10,-20,10,-20,9,-20,8,-21,6,-22,5,-20,3,-21,2,-20,2,-19,3,-20}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16087,1a:00:00:00:00:00,-45,11,234,1596737,2026-09-01 15:20:48.957724-04:00,-98,16,31,"{7,-1,8,-2,7,-1,5,-2,4,-3,2,-4,0,-5,0,-7,-2,-6,-1,-8,-2,-9,-4,-8,-4,-7,-5,-7,-5,-6,-7,-5,-9,-5,-9,-6,-12,-3,-10,-3,-14,-1,-13,1,-16,0,-16,3,-16,5,-17,8,-19,10,-20,11,-21,13,-20,15,-24,19,-23,20,-25,22,-24,24,-25,26,-25,28,-27,31,-24,32,-24,32,-23,33,-20,36,-19,37,-18,38,-15,40,-11,42,-10,43,-5,45,-2,48,0,51,3,51,6,56,8,53,10,55,11,56,14,58,14,59,17,60,0,0,0,0,0,0,54,-18,53,-18,46,-17,44,-15,40,-15,37,-16,38,-15,35,-13,31,-14,27,-13,25,-9,24,-10,20,-6,20,-6,17,-3,13,-1,12,-1,11,2,11,1,8,5,6,6,5,7,4,7,3,8,3,9,3,9,3,9,4,9,4,10,5,9,6,10,7,10,9,11,10,8,11,9,13,10,14,10,15,11,16,11,17,11,18,12,21,10,20,10,20,12,21,11,22,10,21,10,22,10,21,8,21,8,22,6,21,5,20,5,20,4,20,2,20,2,20,2}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16101,1a:00:00:00:00:00,-45,11,234,1748009,2026-09-01 15:20:49.025543-04:00,-98,16,31,"{-6,-7,-6,-8,-5,-6,-3,-2,-4,-1,-5,-1,-3,2,-5,3,-7,3,-5,6,-8,6,-6,5,-6,6,-6,6,-4,7,-5,8,-2,10,-2,11,-1,13,1,12,3,13,3,15,4,13,6,14,7,16,10,15,11,18,12,19,16,20,17,19,19,21,22,22,22,23,24,24,27,25,26,26,30,27,31,26,31,26,32,25,34,24,35,21,36,22,37,19,41,16,40,15,42,12,48,12,48,12,51,9,55,7,55,6,57,7,59,6,59,5,59,5,59,7,0,0,0,0,0,0,6,-55,6,-53,3,-50,6,-48,6,-45,4,-43,6,-39,5,-35,4,-33,5,-30,4,-28,5,-26,5,-22,6,-20,6,-17,7,-14,8,-10,8,-9,10,-5,8,-3,9,-1,8,-1,9,1,8,4,8,5,8,4,7,4,9,5,9,4,9,3,9,5,10,3,12,3,13,1,12,0,16,3,16,1,16,-1,19,0,22,0,21,0,21,-1,24,-1,24,0,23,-2,22,0,24,0,22,-2,21,-1,22,-1,21,-1,22,-3,21,-3,20,-4,20,-5,20,-4,20,-3}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16108,1a:00:00:00:00:00,-45,11,234,1825009,2026-09-01 15:20:49.098635-04:00,-98,16,31,"{5,-6,4,-5,5,-5,3,-4,0,-4,-2,-4,-2,-4,-5,-4,-5,-3,-6,-5,-8,-5,-8,-5,-9,-3,-8,-3,-9,-2,-11,-1,-10,0,-11,3,-11,3,-12,5,-12,7,-10,7,-11,9,-12,11,-11,13,-11,15,-12,17,-12,20,-11,21,-10,24,-12,24,-12,28,-13,30,-12,31,-11,35,-11,36,-12,39,-11,39,-11,38,-8,41,-6,41,-5,43,-4,41,0,43,3,42,5,43,9,44,12,46,15,48,18,49,20,51,22,49,25,52,25,52,26,54,26,55,27,52,0,0,0,0,0,0,51,-26,48,-26,45,-25,40,-21,38,-20,38,-21,36,-18,32,-18,31,-16,28,-15,24,-11,23,-10,21,-10,19,-7,16,-6,16,-4,14,-1,12,1,11,2,8,4,8,6,6,6,4,7,5,8,3,8,4,9,2,10,3,9,4,8,4,9,5,11,7,10,6,10,8,10,10,10,12,11,11,12,12,12,16,12,16,13,15,15,16,14,17,14,17,13,17,15,17,15,18,15,18,14,18,14,17,14,19,11,18,11,17,11,19,11,18,10,18,8,18,9}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16109,1a:00:00:00:00:00,-45,11,234,1836009,2026-09-01 15:20:49.174042-04:00,-98,16,31,"{-8,0,-8,0,-7,-1,-6,0,-4,3,-2,4,-1,6,-1,6,1,6,2,8,2,8,3,8,3,8,4,7,4,9,6,7,9,7,9,5,10,6,11,3,14,1,14,1,15,0,15,-3,16,-6,17,-8,18,-9,19,-11,22,-15,22,-16,21,-18,21,-22,22,-22,23,-25,22,-28,23,-30,23,-33,21,-33,19,-37,19,-36,16,-38,15,-40,12,-41,7,-42,4,-42,0,-45,-4,-43,-7,-46,-10,-51,-14,-50,-17,-52,-19,-50,-23,-51,-23,-52,-28,-52,-28,-53,-29,-53,0,0,0,0,0,0,-48,33,-44,33,-40,32,-34,30,-33,30,-32,29,-30,26,-27,27,-24,24,-22,22,-20,20,-19,17,-16,16,-15,16,-14,10,-12,8,-12,9,-11,4,-11,3,-9,1,-9,-1,-7,-4,-7,-2,-7,-4,-6,-4,-6,-4,-6,-6,-7,-4,-7,-5,-7,-5,-10,-5,-11,-3,-11,-2,-12,-1,-14,-1,-15,-1,-15,0,-18,1,-20,3,-22,1,-21,2,-21,3,-22,5,-22,6,-22,6,-21,7,-22,7,-21,9,-22,8,-20,8,-19,10,-18,10,-19,11,-18,13,-16,12,-15,11,-15,12}"
da764a1a-2d03-4e6a-8613-3ee622559133,pc_empty_1,16127,1a:00:00:00:00:00,-45,11,234,2034008,2026-09-01 15:20:49.249784-04:00,-98,16,31,"{-9,-3,-8,-2,-6,-2,-6,1,-4,1,-3,2,-3,4,-2,5,-1,5,-2,6,-2,8,0,7,-1,9,0,9,1,9,3,8,4,7,6,10,7,8,9,9,9,7,10,7,12,8,14,5,16,6,19,3,19,2,22,2,24,1,25,0,26,-1,30,-1,31,-1,33,-4,35,-5,37,-6,41,-7,39,-9,39,-8,40,-12,37,-12,39,-14,38,-16,37,-21,35,-20,36,-25,33,-29,34,-32,34,-36,33,-40,32,-42,34,-45,34,-47,33,-45,31,-50,32,-50,33,-51,0,0,0,0,0,0,-49,-29,-47,-26,-45,-25,-42,-26,-41,-23,-38,-21,-36,-19,-35,-17,-32,-16,-29,-17,-25,-16,-25,-15,-22,-14,-17,-13,-17,-14,-13,-11,-11,-10,-8,-10,-6,-10,-4,-11,-3,-9,0,-9,1,-8,3,-9,2,-6,3,-8,2,-9,3,-7,4,-8,3,-8,4,-10,3,-10,2,-12,1,-11,1,-13,2,-14,0,-16,2,-18,0,-19,-1,-21,0,-21,-1,-22,-1,-22,0,-23,-1,-24,-2,-22,0,-22,-2,-22,-1,-21,-3,-21,-3,-19,-5,-20,-4,-20,-5,-19,-6,-18,-5,-17,-4,-19}"
