session_id,label,seq,mac,rssi,channel,len,device_ts,host_ts,noise_floor,fft_gain,agc_gain,iq
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44692,1a:00:00:00:00:00,-38,11,234,1216432,2026-09-03 10:30:20.327154-04:00,-98,13,26,"{0,-1,0,0,1,0,2,0,1,-1,5,-3,6,-2,5,-3,6,-1,6,-1,9,-1,9,0,8,0,9,1,8,1,8,2,9,0,9,1,8,0,10,0,11,-1,10,0,12,0,11,-2,11,0,13,-2,13,-3,15,-3,14,-2,15,-2,17,-5,18,-5,20,-5,22,-5,23,-5,25,-6,25,-5,27,-6,27,-3,30,-3,29,-4,32,-3,35,-3,33,-4,35,-3,38,-3,37,-5,39,-4,38,-2,39,-3,40,-3,42,-3,45,-4,44,-5,45,-3,46,-2,47,-1,0,0,0,0,0,0,-1,-50,1,-50,0,-48,3,-49,1,-49,3,-50,3,-46,3,-47,3,-47,3,-46,5,-46,3,-44,5,-44,5,-42,6,-43,8,-41,6,-40,7,-37,9,-35,11,-34,9,-33,9,-30,8,-27,7,-25,6,-24,7,-21,4,-22,3,-20,2,-20,2,-20,2,-20,2,-18,2,-18,0,-17,1,-15,0,-15,0,-13,0,-15,-1,-12,-2,-12,-2,-10,-4,-10,-4,-9,-5,-9,-7,-9,-8,-8,-9,-9,-9,-9,-10,-10,-12,-11,-12,-11,-12,-11,-11,-12,-11,-14,-9,-14,-7,-14,-6,-14}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44698,1a:00:00:00:00:00,-38,11,234,1281831,2026-09-03 10:30:20.329568-04:00,-98,14,26,"{-1,1,0,1,2,-1,2,-1,3,-1,3,0,4,-1,5,0,7,0,8,1,7,2,7,1,8,3,8,1,8,2,8,1,8,1,8,1,9,-2,9,0,10,-1,11,-3,12,-3,12,-2,11,-4,11,-6,12,-5,13,-7,14,-8,12,-8,13,-8,15,-12,16,-12,17,-14,18,-16,19,-16,21,-17,20,-18,21,-20,20,-21,22,-22,22,-24,23,-24,23,-26,24,-27,23,-27,23,-28,24,-30,23,-33,23,-34,20,-36,21,-36,22,-38,20,-39,19,-43,20,-45,19,-45,0,0,0,0,0,0,-50,-19,-49,-19,-48,-17,-47,-17,-46,-14,-47,-14,-48,-12,-49,-11,-48,-9,-48,-11,-46,-10,-45,-9,-44,-8,-43,-5,-44,-5,-41,-5,-41,-4,-39,-3,-37,-3,-35,-4,-33,-3,-31,-3,-29,-1,-27,-1,-27,0,-24,2,-22,3,-22,4,-20,5,-19,8,-17,7,-18,7,-18,9,-15,8,-14,8,-14,9,-11,8,-11,8,-9,10,-7,9,-6,9,-4,9,-4,10,-3,11,-1,12,0,11,1,13,2,13,1,15,4,16,3,16,3,16,4,16,2,18,2,18,3,16,1,17}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44699,1a:00:00:00:00:00,-38,11,234,1292863,2026-09-03 10:30:20.331815-04:00,-98,14,26,"{-1,0,0,2,0,1,1,1,-1,4,0,4,-2,4,-2,6,-1,6,-2,6,-4,7,-4,6,-4,7,-5,7,-5,7,-4,7,-4,8,-3,8,-3,8,-5,9,-4,8,-3,8,-4,9,-4,10,-4,11,-5,10,-5,12,-4,13,-4,15,-4,16,-4,16,-4,19,-4,19,-4,22,-5,23,-6,24,-8,25,-7,26,-9,28,-8,28,-10,31,-12,30,-13,31,-12,33,-13,32,-13,32,-13,34,-14,36,-15,37,-15,38,-14,38,-15,39,-16,40,-17,41,-17,45,-17,46,-19,45,0,0,0,0,0,0,47,21,46,25,46,22,44,24,44,24,44,23,44,24,45,23,43,22,40,25,39,24,39,24,39,23,37,22,36,25,35,23,34,23,31,23,30,24,27,24,26,21,24,21,22,19,21,17,20,16,19,14,18,14,18,11,18,11,18,9,17,9,17,9,15,9,16,8,15,7,13,8,14,6,13,5,12,5,12,4,11,2,11,0,10,-1,12,-1,11,-3,11,-3,12,-4,12,-6,13,-6,15,-7,15,-5,16,-7,16,-5,18,-4,17,-4,17,-2,16,-1}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44705,1a:00:00:00:00:00,-38,11,234,1360535,2026-09-03 10:30:20.398118-04:00,-98,14,26,"{-1,0,-2,-1,-1,0,-3,2,-2,2,-4,1,-6,1,-6,1,-6,1,-6,0,-8,0,-8,0,-8,-1,-8,-1,-9,-2,-7,-1,-9,-1,-9,0,-10,0,-7,0,-10,0,-10,0,-10,1,-11,1,-11,1,-12,2,-13,3,-14,3,-14,3,-16,5,-16,5,-17,6,-18,5,-21,5,-23,5,-25,5,-26,5,-27,8,-28,7,-28,6,-29,5,-32,6,-35,5,-33,6,-36,7,-36,5,-36,6,-37,7,-39,6,-40,7,-39,8,-42,9,-44,9,-44,8,-45,9,-47,8,-48,8,0,0,0,0,0,0,7,52,5,52,7,52,5,52,5,50,7,51,4,47,5,48,5,48,4,49,2,47,2,46,2,46,3,43,4,45,2,42,2,40,1,37,-2,37,-2,37,-3,35,-3,32,-3,28,-2,27,-1,25,-2,23,0,23,2,21,2,19,4,18,3,19,4,19,3,17,4,16,4,16,2,16,4,14,3,13,4,13,5,11,5,10,7,8,7,8,9,8,8,6,10,7,11,8,13,5,13,7,14,7,14,8,15,7,14,10,13,9,14,11,12,10,12,11}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44712,1a:00:00:00:00:00,-38,11,234,1435956,2026-09-03 10:30:20.471917-04:00,-98,14,26,"{0,-1,0,-1,-1,0,-2,0,-3,1,-4,0,-5,-1,-6,0,-7,-1,-7,-1,-8,-2,-7,-2,-8,-3,-8,-1,-8,-4,-7,-3,-9,-1,-9,-1,-9,-2,-9,0,-10,0,-10,0,-12,1,-12,1,-12,2,-11,3,-13,3,-14,4,-14,5,-15,5,-17,6,-19,6,-19,7,-20,9,-21,10,-24,9,-25,11,-26,10,-26,12,-26,12,-27,12,-31,14,-30,14,-31,14,-34,15,-32,15,-33,16,-35,17,-34,18,-35,20,-35,21,-36,21,-38,23,-39,24,-38,27,-39,28,-40,28,0,0,0,0,0,0,30,42,30,42,30,40,28,41,30,39,31,40,30,39,32,38,32,36,30,37,29,37,29,36,28,35,29,33,29,35,26,33,26,30,26,29,23,28,22,29,23,26,19,24,19,20,17,20,17,19,18,17,17,15,17,14,16,12,16,9,16,10,17,9,18,7,16,7,15,7,15,6,13,6,14,4,13,3,12,1,12,1,10,-1,12,-2,10,-4,11,-4,9,-6,12,-7,11,-8,11,-9,12,-9,12,-10,12,-9,14,-10,15,-10,15,-9,15,-8,16,-6}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44718,1a:00:00:00:00:00,-38,11,234,1501830,2026-09-03 10:30:20.548694-04:00,-98,14,26,"{0,1,0,0,1,1,2,-1,3,0,3,2,5,1,6,2,5,1,8,2,7,4,7,4,7,3,8,3,7,3,7,4,8,2,8,3,8,2,9,2,9,2,10,2,11,1,11,0,11,0,13,-1,13,-2,13,-3,15,-4,15,-5,17,-6,18,-7,18,-7,20,-8,20,-10,24,-9,24,-9,25,-10,25,-12,26,-13,27,-14,29,-14,31,-14,29,-17,31,-16,31,-17,32,-18,33,-20,32,-22,31,-24,33,-25,33,-27,36,-28,35,-30,33,-32,34,-33,35,-34,0,0,0,0,0,0,-36,-36,-38,-34,-37,-32,-37,-33,-38,-33,-39,-32,-38,-30,-38,-28,-40,-27,-37,-28,-37,-28,-37,-27,-35,-27,-37,-23,-37,-23,-35,-23,-35,-20,-32,-20,-32,-21,-30,-20,-28,-19,-25,-16,-25,-13,-23,-14,-22,-11,-22,-10,-21,-8,-20,-5,-20,-5,-20,-3,-20,-3,-19,-1,-18,-1,-18,0,-15,0,-15,1,-15,1,-13,2,-14,3,-12,4,-10,5,-9,5,-10,8,-6,8,-7,10,-6,10,-6,11,-6,13,-5,12,-5,15,-6,15,-5,15,-6,17,-7,16,-7,16,-8,15,-9,14}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44732,1a:00:00:00:00:00,-38,11,234,1655829,2026-09-03 10:30:20.624128-04:00,-98,14,26,"{-1,-1,-1,0,-1,1,-2,1,-1,3,-2,4,-2,4,-4,4,-6,5,-5,3,-7,4,-8,3,-7,4,-7,3,-8,3,-8,3,-9,4,-8,3,-9,4,-9,2,-10,3,-10,3,-10,4,-10,4,-9,3,-11,5,-11,5,-12,6,-13,5,-13,6,-14,7,-17,9,-20,7,-21,7,-22,7,-24,8,-25,6,-26,7,-28,5,-30,6,-31,6,-31,4,-35,4,-33,2,-35,2,-37,2,-37,2,-38,0,-39,-2,-37,0,-40,-1,-42,-3,-46,-4,-46,-1,-44,-1,-36,-5,-41,-12,0,0,0,0,0,0,-13,49,-17,49,-16,48,-17,45,-18,48,-19,49,-21,43,-22,43,-21,43,-22,42,-24,40,-24,41,-25,39,-24,36,-25,37,-26,35,-25,32,-25,29,-27,26,-28,23,-27,23,-24,19,-23,17,-22,15,-21,14,-20,14,-17,16,-15,13,-14,13,-13,13,-15,13,-14,13,-12,11,-13,11,-11,10,-12,10,-11,10,-11,9,-9,8,-9,8,-7,9,-6,10,-5,10,-3,10,-3,12,-4,10,-4,13,-2,13,-4,15,-3,16,-3,15,-4,16,-6,16,-7,16,-9,16,-10,14,-11,13}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44744,1a:00:00:00:00:00,-38,11,234,1787828,2026-09-03 10:30:20.704253-04:00,-98,14,26,"{1,0,2,0,1,-1,1,-1,1,-3,3,-3,4,-3,3,-4,4,-4,6,-5,6,-5,6,-3,7,-4,7,-5,6,-3,7,-3,7,-3,7,-5,7,-5,9,-6,9,-5,9,-6,9,-6,8,-7,9,-7,9,-8,10,-9,11,-10,10,-11,10,-11,12,-13,13,-14,13,-13,14,-16,17,-17,19,-18,18,-18,20,-19,21,-20,21,-19,21,-18,23,-22,28,-22,26,-22,28,-21,30,-22,30,-23,29,-23,32,-23,32,-25,31,-27,35,-24,35,-27,37,-27,34,-28,36,-28,40,-28,0,0,0,0,0,0,-27,-43,-24,-45,-26,-41,-25,-44,-25,-43,-24,-43,-22,-43,-24,-42,-23,-42,-22,-42,-19,-43,-18,-41,-19,-43,-18,-39,-17,-41,-15,-38,-14,-37,-12,-37,-9,-36,-9,-35,-8,-34,-7,-30,-5,-28,-6,-25,-6,-24,-6,-22,-7,-22,-8,-19,-8,-18,-8,-17,-7,-17,-7,-17,-7,-16,-7,-15,-7,-15,-7,-14,-6,-12,-6,-13,-7,-11,-8,-11,-7,-8,-8,-9,-9,-6,-11,-5,-9,-6,-11,-6,-12,-5,-13,-3,-14,-4,-15,-5,-16,-4,-16,-7,-16,-7,-16,-7,-14,-8,-13,-9,-13,-11}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44745,1a:00:00:00:00:00,-38,11,234,1798828,2026-09-03 10:30:20.774272-04:00,-98,14,26,"{-1,0,-1,0,-1,0,-1,1,0,3,-3,3,-5,3,-4,3,-5,3,-5,4,-8,3,-8,2,-7,2,-8,2,-8,3,-8,3,-9,3,-9,3,-7,4,-9,2,-9,2,-10,3,-11,4,-9,5,-11,5,-11,4,-12,5,-12,6,-13,6,-14,7,-14,9,-16,10,-18,10,-18,11,-20,11,-23,11,-24,10,-25,11,-26,10,-27,11,-28,11,-31,10,-33,11,-32,10,-33,11,-35,10,-36,11,-36,12,-38,10,-38,11,-39,10,-40,11,-43,11,-45,10,-45,12,-45,10,-47,9,0,0,0,0,0,0,7,51,5,50,6,49,3,48,5,50,5,49,2,48,3,49,2,46,1,47,-1,48,0,48,-3,46,-1,43,-3,45,-6,41,-5,39,-6,38,-7,38,-8,34,-9,33,-8,30,-8,27,-7,25,-8,24,-5,22,-4,23,-3,21,-3,20,-1,21,-2,19,-1,19,-2,18,0,17,-1,16,-2,16,0,15,0,14,0,13,1,13,2,12,2,11,4,11,5,9,6,10,7,11,7,11,9,10,8,11,10,13,9,13,9,14,9,13,8,16,8,15,6,16,5,17}"
f58afc75-7657-4eca-8af8-135cc42fe0aa,baseline_no_human,44751,1a:00:00:00:00:00,-38,11,234,1865998,2026-09-03 10:30:20.847844-04:00,-98,13,26,"{-1,1,-1,0,0,2,0,2,0,3,0,4,1,5,1,6,0,7,0,8,-1,7,-1,8,0,9,-1,8,-2,8,-1,9,-1,8,0,8,1,10,0,9,1,10,0,11,1,10,2,12,3,11,4,11,3,12,5,12,6,13,6,15,7,15,9,16,9,18,9,19,11,20,11,20,10,24,13,24,13,26,12,25,14,27,15,27,15,28,15,31,17,30,16,30,18,31,19,32,19,35,20,33,21,36,23,33,25,35,26,37,27,37,26,38,26,38,0,0,0,0,0,0,41,-29,42,-28,39,-29,39,-29,38,-29,38,-29,40,-29,38,-29,38,-29,35,-29,35,-29,34,-27,34,-27,34,-27,33,-27,30,-25,31,-25,30,-23,28,-22,28,-20,27,-20,26,-17,23,-18,22,-15,21,-15,17,-15,16,-15,15,-14,13,-14,10,-16,10,-14,9,-16,10,-15,9,-14,8,-13,7,-14,6,-13,6,-12,5,-13,3,-12,2,-11,1,-12,0,-11,-2,-11,-3,-12,-4,-11,-6,-12,-6,-11,-6,-12,-7,-12,-8,-13,-8,-14,-8,-14,-7,-15,-6,-16,-5,-15,-4,-16}"
